road_name,road_type_raw,road_category,road_length_meters,latitude,longitude
Vijayawada - Vissannapeta Road,primary,Main Road,989.9077630183054,16.56632850955708,80.61862917049466
Vijayawada - Vissannapeta Road,primary,Main Road,54.54801130956085,16.5628178374236,80.62116280430052
,residential,Inner Road,21.948567524127682,16.556654299999998,80.64341440000001
,residential,Inner Road,135.85324144230322,16.556906143419557,80.64285814569477
,residential,Inner Road,38.4314408182361,16.55713385,80.64339895
,residential,Inner Road,35.874056393817945,16.557178800000003,80.64359415
,residential,Inner Road,32.47817124940734,16.55688715,80.643493
,residential,Inner Road,26.067761996135292,16.5573118,80.64213125
,residential,Inner Road,96.72659890082144,16.557478428398678,80.64175320991274
,residential,Inner Road,16.725957623189963,16.55733225,80.6423945
,residential,Inner Road,26.159272681687273,16.557348400000002,80.64225515000001
,residential,Inner Road,135.85324144230322,16.556906143419557,80.64285814569477
,residential,Inner Road,16.725957623189963,16.55733225,80.6423945
,residential,Inner Road,36.55902504106529,16.55753065,80.6425345
,residential,Inner Road,128.91008318820226,16.55707055,80.6429435
,residential,Inner Road,140.09783643925363,16.557216850000003,80.64107519999999
,residential,Inner Road,746.1440308809653,16.55987351823843,80.63868807604045
,residential,Inner Road,96.72659890082146,16.557478428398678,80.64175320991274
,residential,Inner Road,38.24361222902158,16.557996199999998,80.64418710000001
,residential,Inner Road,90.5930990349286,16.5576317,80.64338040000001
,residential,Inner Road,42.20622197902589,16.55820355,80.64355979999999
,residential,Inner Road,16.57268653965862,16.5580445,80.64342875
,residential,Inner Road,38.24361222902158,16.557996199999998,80.64418710000001
,residential,Inner Road,33.39145828465908,16.5582138,80.6440921
,residential,Inner Road,30.328121973121366,16.55822175,80.64285265000001
,residential,Inner Road,67.75743388111032,16.557917584466743,80.64281044216568
,residential,Inner Road,41.08213555590638,16.558121056792018,80.64317034181285
,residential,Inner Road,40.510531143732464,16.5587656,80.6430432
,residential,Inner Road,44.62303686693075,16.55843965,80.64283400000001
,residential,Inner Road,75.47215472923031,16.55849636611025,80.64328225547308
,residential,Inner Road,117.29439289311435,16.560521885134214,80.6447658940367
,residential,Inner Road,59.69627998315978,16.560576139978238,80.64535138318712
,residential,Inner Road,110.90367780469356,16.560293989193045,80.64399906325919
,residential,Inner Road,87.72427537933733,16.561072394845528,80.64444589990016
,residential,Inner Road,117.29439289311435,16.560521885134214,80.6447658940367
,residential,Inner Road,165.19143449118994,16.56110250009838,80.64541145979364
,residential,Inner Road,139.39741628688486,16.561047518359512,80.64652525160061
,residential,Inner Road,94.10390835419415,16.560597637876675,80.64650802058102
,residential,Inner Road,59.69627998315978,16.560576139978238,80.64535138318712
,residential,Inner Road,62.55747730043238,16.56095273324938,80.64516325714915
,residential,Inner Road,53.55091112674482,16.5606633615975,80.64697283198095
,residential,Inner Road,387.38471138559,16.562415057728387,80.64728618387907
,residential,Inner Road,139.3974162868849,16.561047518359512,80.64652525160061
,residential,Inner Road,62.55747730043238,16.560952733249376,80.64516325714914
,residential,Inner Road,57.07670274263083,16.561715749999998,80.65919585
,tertiary,Main Road,506.14166632719173,16.563797688318566,80.66016657670434
,tertiary,Main Road,121.41237157270751,16.56110837247159,80.65927506272428
,residential,Inner Road,57.07670274263083,16.561715749999998,80.65919585
,residential,Inner Road,266.9125271965777,16.55575334753688,80.66702996794311
,residential,Inner Road,266.9125271965776,16.55575334753687,80.66702996794308
Vijayawada - Nuzvidu Road,primary,Main Road,86.63361983763343,16.5570254,80.66682735
Vijayawada - Nuzvidu Road,primary,Main Road,198.14920880127954,16.557898423716534,80.66780417191342
,residential,Inner Road,44.392482519733974,16.55750265,80.66874634999999
,residential,Inner Road,61.60551682123343,16.557268376438696,80.6689367245434
,residential,Inner Road,114.11926198943152,16.55748662147309,80.6681642543424
,residential,Inner Road,61.60551682123343,16.5572683764387,80.6689367245434
,residential,Inner Road,170.5876380850696,16.557908551083575,80.67123686606277
,residential,Inner Road,114.11926198943152,16.557486621473085,80.66816425434239
Vijayawada - Nuzvidu Road,primary,Main Road,225.1414781172702,16.556980843492415,80.6668828828523
,residential,Inner Road,44.392482519733974,16.55750265,80.66874634999999
,residential,Inner Road,17.5296628478867,16.558292549999997,80.67060325
,residential,Inner Road,16.974845056207478,16.55838955,80.6705547
,residential,Inner Road,41.12174731584231,16.55838056730946,80.67034389381078
,residential,Inner Road,352.7564023796647,16.557448428410293,80.67160495356838
Nunna Bypass Road,primary,Main Road,190.41708396429283,16.55850943906852,80.67147551230437
Nunna Bypass Road,primary,Main Road,262.96402097193675,16.558562636603103,80.67360021518347
,residential,Inner Road,57.89636552576511,16.558539227624504,80.66990997428798
,residential,Inner Road,77.34784779939397,16.55874777972221,80.66931655427209
,residential,Inner Road,24.420995773745517,16.558523025798333,80.66960728687488
Vijayawada - Nuzvidu Road,tertiary,Main Road,70.50537616610129,16.558683950000002,80.66876295
,residential,Inner Road,77.34784779939396,16.55874777972221,80.66931655427209
,residential,Inner Road,36.69503183126787,16.559523300000002,80.67025534999999
,residential,Inner Road,153.86433001294543,16.559061917987904,80.67071898574778
,residential,Inner Road,80.2936783507795,16.559227114475856,80.67020317419355
,residential,Inner Road,34.65901028323708,16.5596781,80.6695047
Vijayawada - Nuzvidu Road,tertiary,Main Road,184.01040997885605,16.560201506742832,80.67025618797862
,residential,Inner Road,30.74468279590753,16.5596266,80.6699579
Vijayawada - Nuzvidu Road,tertiary,Main Road,51.52320603965018,16.559512177969797,80.6696490140642
,residential,Inner Road,34.65901028323708,16.5596781,80.6695047
,residential,Inner Road,70.88744374135851,16.559880096789268,80.66905661609003
,residential,Inner Road,172.05390752609668,16.56043611956409,80.66972155557534
,residential,Inner Road,75.37956629550239,16.560203543454143,80.67086062438156
,residential,Inner Road,175.61110197126968,16.5607106,80.66913775
,residential,Inner Road,235.4177110146631,16.560763884222986,80.66852524939242
,residential,Inner Road,70.88744374135851,16.559880096789268,80.66905661609003
Vijayawada - Nuzvidu Road,tertiary,Main Road,110.23690848300711,16.56002055,80.67019175
,residential,Inner Road,75.37956629550239,16.560203543454143,80.67086062438158
,residential,Inner Road,178.42184460199087,16.560703805156514,80.67204575292584
,residential,Inner Road,9.899927346793037,16.560752200000003,80.6709012
Vijayawada - Nuzvidu Road,tertiary,Main Road,55.829736087713044,16.5605439,80.67074745
,residential,Inner Road,25.775230581223028,16.5608278,80.67075675000001
,residential,Inner Road,183.42370967869653,16.561601278950015,80.6710440105373
,residential,Inner Road,65.50403379794348,16.560995427008276,80.67036624579947
,residential,Inner Road,178.42184460199087,16.560703805156518,80.67204575292584
Vijayawada - Nuzvidu Road,tertiary,Main Road,47.37158297555586,16.560861184479112,80.6711004363
,residential,Inner Road,192.78481683138304,16.56188315,80.67052729999999
,residential,Inner Road,172.05390752609668,16.56043611956409,80.66972155557534
,residential,Inner Road,68.35800487810252,16.56126603369139,80.66980535276653
,residential,Inner Road,65.50403379794348,16.560995427008276,80.67036624579947
,residential,Inner Road,191.67502081069776,16.5621745,80.6699354
,residential,Inner Road,175.61110197126968,16.5607106,80.66913775
,residential,Inner Road,69.97605190355785,16.561543019458405,80.6692244544245
,residential,Inner Road,68.35800487810252,16.56126603369139,80.66980535276653
,residential,Inner Road,235.4177110146631,16.560763884222986,80.6685252493924
,residential,Inner Road,259.8592412915596,16.56261356027582,80.66952492556119
,residential,Inner Road,69.97605190355785,16.561543019458405,80.6692244544245
,residential,Inner Road,130.61952609322574,16.562108155039702,80.67196308905203
,residential,Inner Road,59.08261061950726,16.56251497255021,80.67120358511022
,residential,Inner Road,183.42370967869653,16.561601278950015,80.6710440105373
,residential,Inner Road,192.78481683138304,16.56188315,80.67052729999999
,residential,Inner Road,59.08261061950726,16.56251497255021,80.67120358511022
,residential,Inner Road,73.48805869057969,16.5627921326758,80.67065758854281
,residential,Inner Road,191.67502081069776,16.5621745,80.6699354
,residential,Inner Road,73.48805869057969,16.5627921326758,80.67065758854281
,residential,Inner Road,259.85924129155956,16.562613560275814,80.66952492556118
,residential,Inner Road,41.845789525157315,16.54722565,80.64156450000002
,residential,Inner Road,29.25407915837415,16.5473579,80.64126095
,residential,Inner Road,342.07594585332487,16.548683410131012,80.64209627686016
,residential,Inner Road,47.162902220957314,16.549702949999997,80.64375820000001
,residential,Inner Road,44.896164023246975,16.54957085,80.64416745000001
,residential,Inner Road,105.89797123695489,16.549196449999997,80.64377935
,residential,Inner Road,44.33357311851101,16.549820949999997,80.64404805000002
,residential,Inner Road,48.36126009218472,16.5498516,80.6433381
,residential,Inner Road,94.20791358778386,16.550323404418588,80.64330138215725
,residential,Inner Road,343.62588106902996,16.548535512983996,80.64244236442438
,residential,Inner Road,44.27581015798484,16.55001058694586,80.64293656380717
,residential,Inner Road,73.2535895379984,16.5503941,80.642879
,residential,Inner Road,46.116613174759266,16.55017755,80.64254995
,residential,Inner Road,342.07594585332487,16.548683410131012,80.64209627686016
,residential,Inner Road,44.27581015798484,16.55001058694586,80.64293656380717
,residential,Inner Road,53.09389937485361,16.55051495,80.64175399999999
,residential,Inner Road,43.17843543022832,16.5503394,80.64216669999999
,residential,Inner Road,60.650647544579826,16.55066205,80.64209795
,residential,Inner Road,148.6171445919441,16.54979965984779,80.6417050672339
,residential,Inner Road,73.2535895379984,16.5503941,80.642879
,residential,Inner Road,86.53645150994333,16.550985713702897,80.64332742685733
,residential,Inner Road,94.20791358778386,16.550323404418588,80.64330138215725
,residential,Inner Road,26.29712095550312,16.55096125,80.64073135000001
,residential,Inner Road,12.412896286079315,16.5510309,80.64056500000001
,residential,Inner Road,150.96525375721163,16.550378680385247,80.64036329358602
,residential,Inner Road,74.28285658482923,16.546824953320947,80.64336582268031
,residential,Inner Road,43.58791156352193,16.546590361579263,80.6430474828357
,residential,Inner Road,42.36394702676222,16.546895550000002,80.64228935
,residential,Inner Road,44.689504665933576,16.546739597623056,80.64266393057908
,residential,Inner Road,114.84840832221639,16.547293053336652,80.64268273627796
,residential,Inner Road,74.28285658482923,16.546824953320947,80.64336582268031
,residential,Inner Road,16.348530128548642,16.54779235,80.6428305
,residential,Inner Road,49.85976179291552,16.547680800000002,80.64311845
,residential,Inner Road,114.84840832221637,16.547293053336656,80.64268273627798
,residential,Inner Road,171.49521987081803,16.54865853348197,80.64074128061331
,residential,Inner Road,105.89797123695489,16.549196449999997,80.64377935
